heap,bptree,hash,sequential,isam,brin,rtree
0.087,0.283,0.2398,0.3903,0.4067,0.2818,76.2239
0.078,0.2642,0.1941,0.3829,0.3912,0.2689,1.7159
0.088,2.0838,0.2329,0.4098,0.387,0.3178,1.3399
0.0908,0.2751,0.1888,0.3922,0.381,0.2892,1.9269
0.098,0.2651,0.19,0.4086,0.2601,0.2789,1.4789
0.0899,0.268,0.1972,0.4351,0.381,0.293,2.0201
0.0961,0.2623,0.2089,0.406,0.385,0.452,1.93
0.0923,0.2649,0.185,0.3932,0.3831,0.3438,1.4212
0.0911,0.268,0.1869,0.417,0.4458,0.2759,2.0061
0.0923,0.2902,0.2379,0.4351,0.2592,0.2811,1.471
0.087,0.2799,0.2272,0.407,0.381,0.283,1.4451
0.0799,0.2697,0.1869,0.433,0.4869,0.2658,1.3142
0.087,0.3405,0.185,0.375,0.407,0.267,1.7831
0.0961,0.2809,0.1819,0.385,0.401,0.2851,2.156
0.0868,0.268,0.1919,0.3808,0.4282,0.2887,2.1009
0.0839,0.2639,0.1862,0.3991,0.366,0.267,1.9608
0.0861,0.257,0.18,0.4098,0.4129,0.2942,1.3571
0.0868,0.3037,0.231,0.412,0.4051,0.3128,1.8787
0.088,0.2513,0.2449,0.4051,0.392,0.2801,5.537
0.0839,0.2408,0.1829,0.3932,0.4361,0.2618,1.3392
0.088,0.2501,0.1857,0.3748,0.3819,0.2768,1.3568
0.0839,0.2499,0.2031,0.3741,0.4091,0.298,1.9491
0.083,0.2372,0.1888,0.37,0.417,0.278,2.085
0.0839,0.2401,0.2029,0.386,0.4051,0.2759,1.354
0.083,0.2491,0.1831,0.3829,0.4079,0.3059,1.3752
0.0889,0.242,0.2289,0.4349,0.406,0.2799,1.3449
0.0861,0.2491,0.1898,0.3881,0.371,0.2871,1.8108
0.0861,0.2491,0.2329,0.3829,0.4427,0.3099,1.43
0.0861,0.2387,0.1788,0.4048,0.4423,0.2849,2.059
0.0868,0.268,0.1779,0.3762,0.4802,0.2811,1.41
0.0882,0.2501,0.1731,0.3757,0.4148,0.2692,1.9829
0.0849,0.2632,0.1881,0.4792,0.4079,0.2677,2.0759
0.0851,0.2398,0.1729,0.4232,0.3531,0.2851,2.058
0.088,0.2601,0.2978,0.4039,0.4251,0.3011,1.893
0.0858,0.2429,0.1912,0.392,0.4208,0.2811,2.157
0.0861,0.258,0.1719,0.4411,0.4172,0.2968,1.9419
0.0861,0.2518,0.2141,0.4299,0.2401,0.2959,1.385
0.088,0.2491,0.1729,0.416,0.417,0.278,1.785
0.0849,0.2382,0.1771,0.4051,0.3889,0.2711,1.4582
0.0849,0.2487,0.1738,0.423,0.437,0.2949,1.9689
0.087,0.2601,0.1731,0.4139,0.4122,0.2999,1.9271
0.0839,0.3378,0.2313,0.375,0.406,0.3111,2.069
0.0849,0.3109,0.1791,0.3719,0.4401,0.3068,1.647
0.0887,0.2799,0.1729,0.385,0.2451,0.2768,1.3301
0.0887,0.2551,0.17,0.3972,0.4239,0.2949,1.683
0.0892,0.247,0.2191,0.38,0.4392,0.2999,72.68
0.0842,0.2658,0.1712,0.3879,0.2389,0.2658,1.8671
0.088,0.3188,0.1748,0.3889,0.303,0.3147,1.842
0.083,0.2549,0.1752,0.3719,0.4458,0.294,2.166
0.088,0.262,0.2129,0.423,0.4041,0.2818,2.032
0.087,0.2658,0.18,0.3829,0.4001,0.2849,1.8811
0.0861,0.267,0.1738,0.3839,0.464,0.2723,2.0523
0.0851,0.257,0.175,0.5238,0.4261,0.3099,1.5099
0.0861,0.2809,0.181,0.386,0.49,0.2761,1.3251
0.0849,0.2413,0.217,0.3719,0.4418,0.2701,1.718
0.0861,0.2449,0.1791,0.376,0.432,0.2639,1.955
0.083,0.252,0.1731,0.4122,0.468,0.3231,1.7362
0.0861,0.2921,0.217,0.3879,0.3159,0.289,1.6539
0.0861,0.2508,0.2048,0.3891,0.3991,0.2739,1.5008
0.083,0.2382,0.1993,0.4129,0.4869,0.3068,1.431
0.0849,0.2429,0.186,0.4439,0.412,0.2911,1.4107
0.0861,0.2351,0.185,0.3982,0.4122,0.283,2.0139
0.0849,0.2458,0.17,0.4179,0.4098,0.278,2.0852
0.0861,0.2418,0.2298,0.397,0.4542,0.4113,1.7939
0.0849,0.2689,0.1791,0.4139,0.457,0.282,1.478
0.1049,0.2639,0.2339,0.4342,0.4911,0.2692,1.972
0.0961,0.4227,0.1919,0.3819,0.4771,0.3028,1.7989
0.0999,0.2561,0.1869,0.4098,0.458,0.3309,1.5688
0.0877,0.2472,0.1879,0.4301,0.4451,0.263,1.7059
0.0858,0.2508,0.1922,0.4349,0.288,0.3071,1.997
0.107,0.2542,0.1888,0.4079,0.4442,0.308,1.965
0.1731,0.2501,0.1781,0.3829,0.416,0.288,1.4429
0.1101,0.3037,0.2601,0.4947,0.2928,0.2668,2.1441
0.092,0.2658,0.21,0.396,0.4721,0.273,1.9152
0.0939,0.2501,0.1791,0.412,0.4339,0.2918,1.4272
0.0889,0.3037,0.1841,0.411,0.2561,0.273,2.0289
0.0901,0.3181,0.2069,0.407,0.4029,0.263,2.1281
0.0861,0.2823,0.2091,0.3991,0.4389,0.2639,1.375
0.0882,0.2751,0.1957,0.4227,0.309,0.298,1.3907
0.0939,0.262,0.1774,0.412,0.5069,0.298,1.5152
0.097,0.2868,0.2239,0.4189,0.4921,0.2842,1.466
0.1018,0.3059,0.227,100.574,0.4423,0.2642,2.0669
0.0939,0.3252,0.1779,0.458,0.2911,0.299,1.9801
0.0901,0.2918,0.1771,0.3941,0.438,0.309,2.0082
0.0992,0.2742,0.2029,0.406,0.4408,0.2749,1.4589
0.0927,0.2789,0.1969,0.3979,0.4401,0.2937,1.94
0.087,0.2632,0.1967,0.3929,0.4449,0.3068,1.7731
0.088,0.2761,0.174,0.4013,0.4432,0.3462,1.4689
0.0901,0.2909,0.2029,0.422,0.447,0.2682,1.3139
0.0889,0.277,0.1948,0.4358,0.4759,0.2649,2.0392
0.0901,0.2711,0.221,0.406,0.4401,0.3028,2.166
0.0992,0.2708,0.174,0.4768,0.4838,0.2971,2.0342
0.088,0.2952,0.18,0.5209,0.4117,0.3629,1.9381
0.0911,0.2649,0.185,0.4001,0.3932,0.2782,6.1288
0.0911,0.4928,0.1981,0.3989,0.4389,0.3099,1.436
0.0787,0.2842,0.1819,0.3891,0.4227,0.277,1.837
0.0861,0.2668,0.1867,0.3488,0.2832,0.2708,2.0428
0.0939,0.289,0.2129,0.4592,0.4218,0.263,1.6892
0.1042,0.2851,0.2041,0.423,0.4332,0.3068,1.7858
0.0813,0.2739,0.257,0.4017,0.4699,0.2928,1.4772
0.097,0.2661,0.2069,0.396,0.4363,0.273,2.3029
0.0842,0.3269,0.1862,0.3908,0.4377,0.267,1.4458
0.0911,0.2642,0.1903,0.391,0.4332,0.2787,1.775
0.092,0.263,0.1757,0.3879,0.4399,0.2801,1.9689
0.092,0.2701,0.212,0.4039,0.4389,0.278,2.079
0.0868,0.2651,0.2229,0.397,0.4351,0.273,2.2101
0.088,0.267,0.2038,0.3901,0.4387,0.2701,2.368
0.0901,0.2561,0.1848,0.3991,0.458,0.3629,2.2771
0.0851,0.2372,0.2451,0.432,0.4399,0.2708,2.281
0.0861,0.2391,0.191,0.4251,0.6039,0.278,1.4579
0.0861,0.2439,0.191,0.3979,0.524,0.282,1.482
0.083,0.277,0.1752,0.3948,0.448,0.2902,2.2998
0.088,0.2499,0.211,0.4606,0.4318,0.288,2.027
0.1111,0.252,0.2081,0.4148,0.4389,0.2723,1.9839
0.0889,0.2441,0.19,0.3982,0.4301,0.3049,2.0528
0.0861,0.2763,0.1829,0.3932,0.427,0.2999,1.8809
0.0877,0.2789,0.1779,0.3929,0.4129,0.2792,1.6398
0.087,0.2341,0.236,0.437,0.4878,0.2749,2.4421
0.0861,0.2482,0.2067,0.3898,0.4442,0.3071,2.1839
0.0882,0.2489,0.2038,0.3991,0.4399,0.3109,2.3158
0.0901,0.2577,0.2317,0.3998,0.248,0.313,1.7579
0.0861,0.2761,0.206,0.4051,0.433,0.2818,2.4693
0.0858,0.2441,0.1869,0.3731,0.4492,0.3252,1.6561
0.0839,0.2468,0.1938,0.3803,0.4501,0.2787,2.0618
0.087,0.2451,0.18,0.385,0.4249,0.2701,1.9591
0.0851,0.246,0.2072,0.3791,0.3128,0.2789,1.3981
0.0901,0.4292,0.2332,0.3879,0.3181,0.2921,1.9579
0.0861,0.5231,0.1748,0.3839,0.4351,0.351,2.2511
0.0861,0.3159,0.1769,0.4709,0.4339,0.2649,2.0809
0.0842,0.33,0.174,0.397,0.4392,0.2728,1.632
0.0911,0.3037,0.1731,0.4041,0.438,0.2863,1.3969
0.093,0.3242,0.1838,0.3858,0.422,0.2723,2.2411
0.0882,0.3021,0.1793,0.416,0.422,0.2799,2.2008
0.093,0.2809,0.1891,0.468,0.417,0.2642,1.476
0.098,0.2661,0.2151,0.392,0.417,0.288,2.008
0.093,0.2811,0.2198,0.427,0.4301,0.283,2.085
0.0949,0.2818,0.1748,0.3777,0.433,0.272,1.4291
0.0839,0.3099,0.174,0.3824,0.5062,0.2718,1.9729
0.0932,0.272,0.1731,0.385,0.4418,0.3078,2.0711
0.0892,0.268,0.18,0.3829,0.4601,0.2811,2.1262
0.0861,0.2658,0.1752,0.392,0.468,0.267,2.0778
0.088,0.457,0.2191,0.3991,0.4711,0.2687,2.156
0.087,0.263,0.181,0.4082,0.442,0.2871,1.9681
0.093,0.4401,0.1729,0.4039,0.4539,0.2761,1.5309
0.0951,0.2761,0.216,0.416,0.4609,0.2623,1.9467
0.0889,0.2627,0.1752,0.3951,0.459,0.2661,2.1391
0.0911,0.2549,0.1757,0.3831,0.4711,0.2968,1.5442
0.1137,0.2511,0.175,0.4029,0.4961,0.3338,2.0418
0.1087,0.236,0.1891,0.4101,0.4818,0.2789,2.1408
0.0961,0.241,0.2079,0.4082,0.4532,0.3829,2.14
0.0882,0.277,0.1771,0.385,0.4501,0.3662,1.4939
0.0858,0.2441,0.1729,0.3929,0.4399,0.3338,1.9341
0.0839,0.237,0.1731,0.4048,0.433,0.3009,1.5459
0.0887,0.237,0.2151,0.4172,0.4339,0.2739,2.1508
0.097,0.247,0.1743,0.417,0.4418,0.3061,1.529
0.0892,0.246,0.1771,0.3932,0.4368,0.288,1.415
0.0849,0.2429,0.1769,0.3748,0.4423,0.278,2.013
0.0901,0.2508,0.211,0.406,0.3159,0.2692,2.2242
0.0911,0.2472,0.1919,0.433,0.4489,0.308,1.5321
0.0851,0.437,0.1762,0.3879,0.437,0.294,2.0411
0.0887,0.2928,0.1762,0.4039,0.443,0.2968,2.095
0.0842,0.3352,0.1748,0.406,0.4439,0.2689,2.0108
0.0901,0.2761,0.2382,0.3898,0.4439,0.3321,1.4901
0.0901,0.2577,0.18,0.4029,0.4368,0.282,2.1899
0.0877,0.2551,0.1853,0.3812,0.438,0.2728,1.4431
0.093,0.2651,0.2179,0.381,0.5109,0.278,1.8761
0.0882,0.3068,0.1831,0.3898,0.5057,0.3068,1.436
0.0801,0.2799,0.1709,0.392,0.4611,0.355,1.5061
0.083,0.2751,0.1872,0.3881,0.4947,0.2692,1.8342
0.0861,0.2651,0.1798,0.3719,0.4692,0.3099,1.611
0.0889,0.267,0.1869,0.3829,0.4423,0.282,1.7931
0.087,0.4542,0.231,0.38,0.459,0.2692,2.1319
0.0858,0.2792,0.6258,0.4139,0.3951,0.2627,2.279
0.0849,0.2871,0.201,0.4048,0.4728,0.3078,1.436
0.087,0.2818,0.1888,0.3729,0.4652,0.268,1.4458
0.0892,0.278,0.2,0.5071,0.4561,0.2861,2.1729
0.0918,0.2661,0.1891,0.4418,0.4458,0.3121,1.528
0.088,0.2921,0.18,0.448,0.447,0.3221,2.0738
0.0958,0.52,0.1969,0.4039,0.4439,0.2789,1.4362
0.083,0.2849,0.1748,0.4051,0.4401,0.2801,1.9279
0.0868,0.2739,0.2859,0.3991,0.4392,0.3159,2.1129
0.093,0.282,0.1898,0.4013,0.478,0.273,1.8477
0.1011,0.3178,0.1953,0.387,0.4671,0.278,2.1782
0.0949,0.2649,0.1957,0.4008,0.469,0.3099,2.1629
0.0892,0.2601,0.195,114.9259,0.4621,0.2899,1.4241
0.088,0.2799,0.1841,0.5591,0.2568,0.325,1.4319
0.0858,0.3061,0.1879,0.52,0.4761,0.2723,1.3671
0.0877,0.267,0.1972,0.531,0.6618,0.366,1.3692
0.0858,0.2942,0.2124,0.4439,0.2792,0.289,2.059
0.0918,0.2699,0.2391,0.4539,0.453,0.273,6.0122
0.0861,0.2668,0.1857,0.49,0.4959,0.2599,5.9299
0.0868,0.2644,0.1893,0.4661,0.525,0.3159,1.9891
0.0877,0.2909,0.1838,0.4752,0.468,0.2742,1.4489
0.0858,0.4661,0.1841,0.509,0.3779,0.2899,1.8821
0.0861,0.263,0.1919,0.493,0.464,0.283,72.849
0.087,0.2627,0.1888,0.4919,0.4661,0.2909,1.4679
0.0958,0.4458,0.2081,0.4401,0.4637,0.2654,1.4238
0.1318,0.4764,0.1872,0.474,0.4783,0.257,1.9989
0.0987,0.263,0.2251,0.4661,0.4828,0.2952,1.8899
0.0861,0.2418,0.1857,0.437,0.4559,0.2823,2.0633
0.0889,0.247,0.1993,0.4098,0.277,0.267,1.931
0.0932,0.246,0.1972,0.4301,0.4592,0.2601,1.4029
0.0842,0.314,0.2241,0.4818,0.257,0.2906,1.7369
0.0901,0.2713,0.2079,0.4742,0.5152,0.2792,1.466
0.0899,0.2759,0.205,0.4539,0.4597,0.2658,1.5171
0.0849,0.2818,0.1857,0.459,0.484,0.2613,1.9724
0.088,0.2811,0.1819,0.4239,0.478,0.339,2.074
0.087,0.278,0.2291,0.4361,0.253,0.3221,2.0802
0.0861,0.268,0.1831,0.4652,0.5021,0.2611,1.3649
0.092,0.2708,0.1788,0.4361,0.298,0.2592,2.0199
0.0932,0.2832,0.1867,0.4859,0.5147,0.299,1.9088
0.0882,0.2792,0.1731,0.437,0.5629,0.2742,4.8449
0.0949,0.2999,0.2067,0.4449,0.3262,0.2687,1.837
0.0808,0.2868,0.1919,0.4492,0.49,0.2623,2.0342
0.0908,0.309,0.1752,0.4668,0.5269,0.3028,2.152
0.0939,0.3109,0.1719,0.457,0.514,0.2868,1.992
0.0882,0.2811,0.216,0.5031,0.483,0.2682,1.904
0.0818,0.273,0.176,0.489,0.4809,0.2611,4.7181
0.0892,0.2902,0.1791,0.432,0.479,0.2987,2.0421
0.0844,0.3338,0.1779,0.4141,0.5202,0.2861,1.4
0.0851,0.3111,0.2081,0.438,0.5999,0.2759,1.3659
0.098,0.2708,0.1891,0.464,0.5341,0.263,1.8513
0.0939,0.3109,0.1998,0.4439,0.505,0.3037,2.1567
0.0861,0.2823,0.185,0.437,0.5431,0.2801,2.1701
0.087,0.2677,0.201,0.4129,0.4828,0.2742,1.425
0.087,0.452,0.2589,0.4251,0.488,0.267,1.4439
0.0899,0.2639,0.2229,0.406,0.4938,0.2933,2.1532
0.104,0.2649,0.185,0.4051,0.5021,0.315,1.4651
0.0901,0.268,0.222,0.4439,0.2429,0.267,1.492
0.0958,0.2801,0.1938,0.51,0.5031,0.2708,1.4861
0.0978,0.267,0.1717,0.459,0.5441,0.288,1.9622
0.104,0.2718,0.1731,0.421,0.4749,0.2701,1.5862
0.0901,0.2952,0.1719,0.4318,0.3142,0.267,1.9689
0.078,0.2749,0.1752,0.5014,0.4749,0.2599,2.0471
0.093,0.5152,0.2329,0.5031,0.504,0.2921,1.4291
0.0861,0.3083,0.176,0.4849,0.4647,0.2959,2.002
0.097,0.325,0.2229,0.4532,0.4668,0.3042,1.5192
0.0918,0.2761,0.1941,0.4728,0.4809,0.2687,1.3633
0.0918,0.3231,0.18,0.4909,0.402,0.3119,5.342
0.092,0.2649,0.1857,0.4702,0.4821,0.3722,2.1729
0.0901,0.2558,0.1853,0.452,0.5608,0.2949,2.0459
0.0944,0.433,0.1888,0.4861,0.495,0.2732,1.8871
0.0861,0.2491,0.1881,0.4621,0.4847,0.298,1.967
0.0918,0.2444,0.2189,0.4442,0.4869,0.3588,2.032
0.1111,0.2928,0.258,0.437,0.4883,0.2971,1.9121
0.0927,0.2689,0.2267,0.433,0.5178,0.2718,74.6441
0.0908,0.252,0.1981,0.4213,0.514,0.3073,1.595
0.087,0.2451,0.195,0.406,0.257,0.3431,1.7269
0.0913,0.2489,0.19,0.4079,0.2518,0.2759,1.6952
0.0939,0.242,0.185,0.3948,0.5069,0.304,2.4328
0.087,0.4649,0.1891,0.4327,0.4022,0.303,1.6749
0.0873,0.2472,0.196,0.3979,0.3281,0.282,1.9038
0.0901,0.2439,0.257,0.396,0.5229,0.3102,1.5891
0.0882,0.2701,0.1872,0.4709,0.4089,0.267,2.1152
0.0939,0.252,0.195,0.4537,0.5043,0.3138,1.457
0.0918,0.242,0.191,0.4218,0.2959,0.2961,2.2168
0.0858,0.2429,0.1771,0.4179,0.2549,0.2911,2.1698
0.0899,0.2432,0.191,0.5288,0.6661,0.2711,1.6513
0.0911,0.263,0.2,0.499,0.5341,0.32,2.4502
0.087,0.3409,0.1831,0.478,0.5183,0.2999,1.9779
0.0861,0.2708,0.2398,0.4537,0.5331,0.278,1.6549
0.0868,0.2339,0.263,0.4499,0.5147,0.257,2.0192
0.0811,0.2658,0.205,0.4549,0.514,0.3068,2.5179
0.0918,0.2811,0.1981,0.447,0.519,0.3262,1.8172
0.0861,0.2906,0.1922,0.4439,0.505,0.2978,1.6971
0.087,0.2539,0.1872,0.452,0.5131,0.3161,2.1091
0.0839,0.258,0.191,0.4661,0.5817,0.3049,2.455
0.088,0.4113,0.186,0.5159,0.5271,0.3498,2.1501
0.0849,0.2451,0.227,0.4342,0.5488,0.2911,2.1069
0.0873,0.3889,0.201,0.4239,0.2971,0.3431,2.126
0.0861,0.2911,0.2391,0.4082,0.546,0.3018,1.538
0.083,0.273,0.196,0.4549,0.5271,0.2899,1.4789
0.0882,0.2508,0.1919,0.5181,0.5422,0.2732,5.8229
0.0858,0.2561,0.1988,0.4721,0.6528,0.2921,1.4799
0.0889,0.2842,0.1969,0.4539,0.6709,0.2789,5.1012
0.0861,0.2689,0.1829,0.483,0.3402,0.282,2.2769
0.0882,0.2491,0.222,0.4349,0.6418,0.267,1.9691
0.088,0.257,0.2177,0.4423,0.6442,0.298,2.182
0.0868,0.2348,0.2029,0.4611,0.6437,0.293,1.5571
0.0858,0.2341,0.2282,0.453,0.6211,0.2708,5.0356
0.0858,0.2379,0.1791,0.4418,0.315,0.272,2.1811
0.093,0.2458,0.1822,0.4668,0.6402,0.2999,1.538
0.0832,0.2511,0.1869,0.4721,0.634,0.2921,2.0733
0.0882,0.268,0.1831,0.4358,0.674,0.283,2.2459
0.0899,0.257,0.2129,0.4449,0.658,0.282,2.3241
0.0849,0.2418,0.2,0.4401,0.6139,0.308,1.9493
0.088,0.2592,0.1841,0.447,0.6311,0.2861,2.207
0.0851,0.2577,0.1838,105.4971,0.3152,0.3321,1.5862
0.0901,0.2549,0.2272,0.555,0.6421,0.2668,2.0599
0.087,0.2558,0.1891,0.4721,0.6452,0.3009,2.049
0.0901,0.2339,0.186,0.4859,0.6299,0.2739,2.0013
0.0868,0.2251,0.2148,0.4778,0.6731,0.288,2.213
0.0949,0.3958,0.1869,0.453,0.5682,0.3028,2.147
0.0939,0.2422,0.211,0.3932,0.649,0.308,5.183
0.0839,0.2499,0.247,0.4261,0.6499,0.2851,2.0239
0.0949,0.2749,0.1822,0.4799,0.632,0.2639,2.0242
0.0949,0.4311,0.1869,0.4301,0.3481,0.2661,2.1982
0.0901,0.4177,0.232,0.473,0.5949,0.3028,1.6482
0.0827,0.2658,0.1841,0.4263,0.597,0.3011,1.5359
0.0801,0.241,0.2172,0.3891,0.3681,0.282,2.1901
0.0911,0.2639,0.1826,0.386,0.5472,0.2868,1.4582
0.114,0.2472,0.1793,0.4017,0.2828,0.3231,1.4422
0.0849,0.2468,0.1738,0.4048,0.6332,0.289,1.92
0.0951,0.2391,0.1862,0.3762,0.6583,0.2711,5.7061
0.087,0.2451,0.1841,0.3841,0.6049,0.2644,1.9541
0.0901,0.2551,0.1802,0.3951,0.632,0.315,1.4751
0.0978,0.2329,0.2413,0.4001,0.6249,0.2828,1.9422
0.0851,0.2439,0.2298,0.3881,0.6249,0.313,1.9841
0.0882,0.2429,0.216,0.3819,0.5722,0.2942,1.9829
0.0851,0.2501,0.1941,0.4051,0.536,0.2749,1.4338
0.0849,0.4089,0.1862,0.3989,0.5529,0.2697,2.0649
0.0861,0.3152,0.1931,0.4101,0.2723,0.2632,5.5521
0.0849,0.2499,0.181,0.4129,0.5257,0.2968,4.71
0.0873,0.253,0.1757,0.4029,0.5538,0.2708,1.991
0.0849,0.237,0.1919,0.437,0.608,0.2768,1.4882
0.0842,0.273,0.268,0.3982,0.5341,0.2601,1.8239
0.0842,0.2403,0.2089,0.3881,0.5741,0.2999,1.905
0.0882,0.236,0.2041,0.504,0.613,0.267,1.847
0.0942,0.2289,0.1919,0.4308,0.5422,0.2873,1.4882
0.0908,0.2301,0.1931,0.4117,0.7,0.2687,1.441
0.0889,0.2489,0.1962,0.3781,0.705,0.3941,1.945
0.0789,0.2391,0.1879,0.4039,0.6688,0.3388,1.426
0.088,0.236,0.1769,0.396,0.6609,0.2892,1.3924
0.0899,0.2539,0.237,0.376,0.7,0.3068,2.0297
0.0908,0.263,0.2367,0.3982,0.608,0.2701,5.6822
0.0851,0.2451,0.191,0.3951,0.6762,0.2732,1.3931
0.0873,0.2291,0.195,0.3929,0.6561,0.293,1.8082
0.083,0.2279,0.1988,0.361,0.6952,0.334,1.9279
0.0908,0.2291,0.191,0.3598,0.6428,0.273,1.4231
0.0892,0.232,0.1898,0.3698,0.3622,0.2711,2.0192
0.087,0.3269,0.1819,0.4313,0.4222,0.2999,1.6379
0.0882,0.2661,0.2189,0.4261,0.5729,0.2909,5.5089
0.097,0.2513,0.2179,0.4129,0.685,0.262,1.9503
0.088,0.2301,0.2291,0.4349,0.6049,0.2708,1.6479
0.0861,0.2317,0.1841,0.4282,0.5519,0.289,2.0428
0.093,0.2329,0.1848,0.3872,0.561,0.2871,1.8871
0.0849,0.242,0.1822,0.381,0.5591,0.2792,1.4732
0.0901,0.4323,0.1781,0.392,0.5441,0.2749,1.4567
0.083,0.237,0.1793,0.4961,0.536,0.3059,2.0299
0.0861,0.2601,0.221,0.4671,0.2699,0.2761,2.0361
0.0861,0.2382,0.1822,0.4649,0.5682,0.2739,1.471
0.0877,0.3998,0.1748,0.4199,0.5472,0.2832,1.4851
0.0892,0.2513,0.221,0.4311,0.5507,0.3028,1.987
0.0923,0.293,0.1941,0.4523,0.5579,0.304,1.4479
0.0877,0.2451,0.1898,0.406,0.576,0.2761,2.013
0.087,0.231,0.1853,0.3982,0.6001,0.2749,2.0118
0.0892,0.2313,0.212,0.402,0.524,0.2992,2.0258
0.0901,0.2379,0.1729,0.4139,0.725,0.3479,1.3728
0.088,0.2341,0.181,0.386,0.7098,0.278,1.4601
0.0849,0.284,0.1829,0.371,0.7451,0.3169,1.4489
0.088,0.433,0.1719,0.3688,0.6421,0.2983,1.4641
0.093,0.252,0.216,0.4249,0.6027,0.2849,2.007
0.0889,0.2549,0.1769,0.3929,0.3431,0.278,1.5621
0.0978,0.253,0.1721,0.3901,0.6652,0.2768,1.4191
0.0861,0.2451,0.2129,0.3998,0.4089,0.299,1.4179
0.0851,0.236,0.1869,0.411,0.6809,0.2651,5.5869
0.0877,0.237,0.1731,0.3819,0.685,0.263,1.632
0.087,0.2377,0.1881,0.4029,0.6883,0.2649,2.0998
0.0861,0.2503,0.1829,0.448,0.6769,0.2902,1.8508
0.0882,0.2429,0.1771,0.3889,0.7589,0.2661,1.7741
0.0839,0.2451,0.2167,0.3681,0.705,0.3099,1.5178
0.0901,0.2708,0.1771,0.6249,0.3798,0.2708,2.017
0.083,0.2351,0.2139,0.3939,0.561,0.2878,1.9681
0.0858,0.248,0.1826,0.3762,0.54,0.2713,2.0449
0.0882,0.2332,0.1729,0.3889,0.5441,0.2708,1.4307
0.0911,0.2639,0.17,0.3901,0.5431,0.2699,1.4038
0.0839,0.2561,0.1819,0.3989,0.524,0.349,1.4379
0.0849,0.2439,0.1819,0.4082,0.5481,0.3371,1.451
0.088,0.2282,0.17,0.4072,0.567,0.2909,1.3981
0.0827,0.2649,0.231,0.5147,0.52,0.2902,1.4882
0.0849,0.252,0.2158,0.421,0.5281,0.325,1.894
0.0823,0.2401,0.1781,0.3989,0.6001,0.2842,1.441
0.0901,0.2429,0.1712,0.3929,0.5491,0.2661,2.085
0.0858,0.2968,0.1726,0.4048,0.5717,0.2849,1.4489
0.0873,0.2322,0.1709,0.386,0.638,0.314,5.3439
0.0851,0.2301,0.1731,0.3829,0.5949,0.4141,2.0709
0.0861,0.2298,0.1819,0.3779,0.2728,0.4339,2.0013
0.0851,0.246,0.1731,0.3951,0.5662,0.3829,2.0058
0.0882,0.246,0.252,0.447,0.576,0.4239,1.4672
0.092,0.2382,0.1788,0.3881,0.6149,0.3388,4.8959
0.0861,0.2468,0.1848,0.3791,0.5493,0.284,1.5192
0.083,0.2301,0.1903,0.3841,0.562,0.289,1.9331
0.0851,0.246,0.1726,0.3867,0.2561,0.355,2.0349
0.0858,0.2339,0.1721,0.3781,0.545,0.345,1.4529
0.083,0.2298,0.175,0.4089,0.5488,0.289,2.0881
0.083,0.237,0.1791,0.3948,0.5519,0.2892,1.5929
0.0861,0.2928,0.2172,0.3769,0.3061,0.3278,1.6041
0.1099,0.2441,0.2358,0.3898,0.2518,0.4721,1.435
0.1132,0.2389,0.1903,0.3982,0.5891,0.4079,2.08
0.114,0.227,0.1879,0.4079,0.5689,0.392,1.3962
0.0882,0.247,0.181,0.3831,0.6502,0.402,1.4899
0.0849,0.2389,0.1929,103.9741,0.5569,0.428,1.966
0.0849,0.2792,0.181,0.4659,0.628,0.438,1.4431
0.0842,0.2308,0.1731,0.4299,0.5929,0.32,2.0089
0.0901,0.2282,0.2098,0.4148,0.6089,0.284,2.0568
0.0861,0.232,0.1831,0.3767,0.5832,0.3059,1.3728
0.0892,0.2351,0.222,0.4113,0.5841,0.2921,1.385
0.0839,0.2921,0.1779,0.3991,0.4959,0.2818,1.9174
0.0858,0.2489,0.18,0.392,0.4001,1.5659,2.069
0.0889,0.2429,0.176,0.4361,0.5538,0.3152,1.812
0.088,0.2341,0.1891,0.3881,0.5829,0.3159,1.5433
0.0849,0.252,0.1779,0.3798,0.5901,0.3011,1.4958
0.0868,0.236,0.2189,0.4733,0.5789,0.417,1.9913
0.088,0.2367,0.1941,0.3939,0.416,0.3238,1.4198
0.092,0.2542,0.1898,0.3858,0.576,0.3862,2.0192
0.077,0.2687,0.2308,0.3951,0.6158,0.422,2.069
0.108,0.2489,0.1853,0.3963,0.546,0.3371,1.441
0.087,0.2382,0.2,0.407,0.2649,0.4098,1.5256
0.0858,0.231,0.1841,0.4041,0.2799,0.32,2.0022
0.0849,0.2749,0.186,0.4053,0.5472,0.288,1.9939
0.0849,0.2439,0.1822,0.5002,0.6211,0.2861,1.6041
0.0861,0.2298,0.1719,0.4139,0.6118,0.3278,1.3909
0.0901,0.2313,0.18,0.3839,0.5782,0.371,1.8578
0.083,0.2351,0.2348,0.3839,0.5851,0.324,1.471
0.0842,0.2398,0.2301,0.3822,0.5739,0.293,73.9441
0.087,0.242,0.1771,0.3738,0.5832,0.32,2.1517
0.0818,0.2611,0.18,0.3691,0.5767,0.289,5.7559
0.0882,0.3951,0.1788,0.3741,0.5701,0.283,2.239
0.0901,0.3002,0.1848,0.4208,0.5898,0.2909,2.1999
0.0899,0.2511,0.1831,0.3793,0.2868,0.3161,1.6162
