heap,bptree,hash,sequential,isam,brin,rtree
1.0362,1.0011,33.9923,11.0011,0.998,2.9979,4.04
2.0003,0.9987,30.1936,7.005,1.0014,3.0003,2.9643
0.9646,0.9997,31.0004,9.001,0.9992,4.0019,1.9946
0.9978,0.9999,29.0337,7.9968,1.0006,3.0072,2.0499
0.9985,1.0014,29.0003,13.9973,0.0,2.9931,1.9512
1.996,0.9985,26.999,8.0378,1.0023,3.0029,3.0015
1.0457,1.0004,25.965,11.9998,1.0026,3.9978,1.9987
0.9675,0.0,26.0026,5.0066,0.9973,3.9992,2.9981
0.994,1.0021,26.0322,13.957,0.9997,3.0031,2.0385
1.9956,0.9997,25.9657,9.002,1.0109,1.9951,2.0006
1.0021,1.0061,23.0396,9.0013,0.9882,4.0026,1.966
1.0409,0.9947,22.9609,11.9998,1.0216,2.9988,2.0349
1.9581,1.014,23.0374,5.9948,0.9813,3.9999,2.0051
1.0347,0.9854,22.9993,5.0004,0.9949,3.999,2.9602
0.9608,1.9987,21.9679,1.0011,2.0041,3.9999,1.9975
1.0037,0.9997,21.0321,8.0426,0.9978,3.0024,2.0173
2.0013,1.0014,21.9679,2.9943,1.0138,4.0007,2.9836
2.0351,1.0006,20.9978,0.9677,1.9906,3.9978,2.0349
0.9661,0.0,21.0013,5.0402,0.9997,4.0009,1.9667
0.9987,2.0022,21.0028,12.9576,0.9964,2.9976,2.9953
1.0014,1.0033,20.0317,13.0346,0.998,3.0003,1.9977
2.033,0.9956,21.9641,10.0,2.0037,4.0035,3.0437
0.9644,0.0,20.0367,12.9621,0.9985,3.001,1.9636
1.0364,0.9937,22.9657,11.0042,0.9987,2.9984,1.9972
0.9639,1.0045,22.0358,3.0005,1.0026,3.9999,2.9995
0.998,0.998,21.9638,10.0055,0.9956,3.0015,2.0366
2.0239,0.9956,23.0315,10.9904,1.0374,3.9978,2.001
0.9785,1.0107,23.0007,3.005,0.9992,3.9988,1.9617
1.9951,0.989,24.0006,13.0022,0.9654,1.9999,2.0025
2.0001,0.9997,23.9661,8.997,1.0357,3.0005,2.0444
1.9977,1.0009,60.0007,18.0023,1.0004,1.9979,3.9997
2.0025,1.0073,44.0023,8.9948,1.0002,2.0015,3.0007
2.0006,0.9975,46.9949,10.0,0.9999,4.0023,1.9999
1.9987,1.0002,49.0007,8.0001,0.9997,1.9951,1.9999
1.0006,0.9966,46.999,7.0007,0.9997,2.001,2.0013
1.0006,0.9999,37.9996,5.9988,1.0011,2.9995,1.9963
1.9977,0.998,37.0004,5.0004,1.0011,4.0021,2.0056
2.0018,1.0014,36.9992,12.001,1.0018,2.0001,2.9974
1.9996,1.9994,35.001,1.9999,1.004,1.9982,2.9986
1.0009,1.0006,34.9996,0.9985,0.9954,2.0008,1.9987
0.9985,2.003,35.0006,2.9995,0.9983,2.0008,1.9991
1.0188,0.998,32.0015,5.0008,0.999,3.0007,2.0044
1.9813,2.0001,33.9975,11.0021,1.0018,2.9974,1.9968
0.9992,0.9985,33.0002,4.9992,2.0063,3.0022,1.9991
0.9999,1.0026,33.0002,12.9993,1.9972,1.9999,2.001
0.9997,0.999,32.9993,0.9997,0.9968,3.0022,3.001
1.0004,1.0002,32.0015,11.0543,0.9985,2.9984,2.9991
1.9994,0.9968,29.9978,9.9504,0.9983,2.9974,3.006
1.0135,1.0033,31.0016,3.0012,1.0006,2.013,1.9999
1.9867,0.9987,30.0012,4.9937,1.0095,2.9886,1.997
1.0011,0.9985,28.9972,8.0006,0.9913,1.9999,2.0037
2.0003,1.0018,31.0037,13.0055,1.0009,1.9996,2.0018
0.9999,2.0025,41.9979,3.994,0.9995,3.0005,1.9953
0.9999,0.9975,202.9998,7.0002,1.9999,0.999,2.0237
0.9995,2.0065,49.3512,9.0058,1.0028,3.0007,2.9731
2.0018,0.9935,37.0014,3.9947,0.9999,4.0011,2.0018
1.0068,1.0021,35.9976,7.0007,0.9995,3.0019,1.9977
1.9939,0.9968,36.0003,12.9988,0.9971,1.9977,1.9996
0.9968,2.002,43.9999,2.0006,0.9997,2.9993,2.0008
1.0014,0.9978,53.0748,10.0014,1.0002,3.0,1.9996
2.0001,2.0039,43.5274,1.9987,0.9997,5.0006,2.0032
0.9995,0.9983,49.0022,7.0007,1.0006,2.0015,2.9981
0.9985,1.9999,50.9977,11.9996,1.0004,3.0015,2.0008
1.0002,1.0037,46.0014,4.0007,0.9997,1.9975,2.0006
2.0003,0.9971,118.0007,14.0016,1.0002,2.9981,2.0018
1.0002,0.9973,68.0463,1.9975,2.0013,2.0006,2.0041
1.0006,1.0011,55.0005,9.0017,0.999,4.0009,2.996
1.9984,0.999,36.5598,9.0005,0.9997,2.9991,1.9984
1.0009,0.999,38.9674,5.9996,1.0011,2.0022,2.9995
0.9999,1.0004,47.9999,2.9967,0.9997,2.9979,1.9991
2.003,1.0006,38.0003,7.0014,0.9999,3.0024,2.0013
0.998,0.999,38.0001,5.0001,0.999,1.997,2.0006
0.9997,1.0004,37.0021,3.001,0.9997,4.0021,1.9996
1.9994,1.0002,37.0007,13.0007,1.0023,1.9972,2.0003
1.9999,0.0,31.9965,5.9993,1.0049,3.0026,1.9953
2.0013,0.9975,34.9991,3.9995,0.9952,1.9984,3.001
1.0028,1.0002,33.0007,11.0002,0.9985,2.0001,3.0
1.9968,1.0006,34.0037,4.9992,0.9992,2.9998,3.0029
0.9999,1.0009,31.9996,9.0005,1.0002,3.0146,1.9972
0.9999,2.0032,31.9998,2.0008,0.9992,2.9864,3.0158
1.9987,0.0,31.038,4.0038,1.0018,3.001,2.9843
1.0071,0.9995,31.9927,1.9951,0.999,1.997,0.9997
1.9982,1.0006,29.9928,2.9998,0.9992,2.002,1.9996
1.0011,0.9987,31.0001,7.0007,2.0022,3.0026,2.0006
1.014,0.9999,30.0004,2.001,1.0018,2.9976,2.0113
0.9809,1.0049,33.0007,10.9992,0.9975,2.9993,0.9992
0.9992,1.9939,32.0022,0.9985,0.9992,2.9998,2.0008
1.9996,1.0006,31.002,9.0013,1.0014,2.0001,1.9999
1.0011,0.9995,30.9973,4.9994,0.9995,3.0019,1.9996
0.9992,1.0004,34.9998,12.0006,0.999,1.9989,1.9999
2.0022,2.0065,32.9974,6.9995,1.0006,3.0022,2.0001
0.9983,0.0,30.0012,12.0001,0.9997,0.999,2.0084
1.0016,1.9968,28.9986,8.0011,0.9997,2.9986,1.9934
0.9997,0.9973,29.0003,6.9985,1.0002,1.9996,1.9989
0.9997,0.9995,30.0026,7.0031,0.9999,2.0025,1.9989
1.0002,1.0004,29.9962,9.0005,2.0013,1.997,2.002
1.0004,1.9975,31.0016,7.9966,1.0004,3.0186,1.9991
1.9987,1.0016,30.0064,8.9991,1.0026,2.9836,2.0027
1.0018,1.0009,29.9935,8.0054,0.9966,3.0234,1.9963
0.9992,1.9996,31.0011,12.9974,1.0002,2.9769,3.0007
0.9983,0.9985,28.9986,10.999,1.0011,1.9979,2.9988
0.9995,2.0039,31.0051,8.0009,0.9992,2.002,3.001
1.0004,1.9994,28.9979,8.9991,1.9996,1.9977,0.9992
2.0001,1.997,31.9977,7.0012,1.0002,0.9983,1.9984
0.9999,1.9987,27.9987,13.9976,1.0004,2.0015,2.002
1.9982,2.0051,32.0001,11.0331,1.0018,4.0014,2.0013
1.0014,1.9994,31.0004,9.9673,0.9978,2.9988,1.9994
2.0025,2.0013,27.0004,6.0434,1.0011,2.0249,1.9987
0.9978,1.9979,30.9994,11.9591,0.9975,1.9777,2.0025
0.9999,1.9987,30.0016,8.9979,1.0004,1.997,1.9987
2.0006,1.0028,28.9977,8.9996,0.9997,3.005,2.0006
1.9996,2.022,30.0381,11.0002,0.9999,2.9972,3.0148
2.002,0.9787,28.9621,6.9981,1.0004,3.998,1.9884
0.9992,0.9983,29.001,5.0025,0.9995,1.9987,1.9963
2.0001,1.9991,29.9988,0.9992,0.0,2.0015,1.9996
1.0002,2.002,29.0034,7.0012,2.0001,2.002,2.0127
0.9985,1.9999,27.997,2.9995,1.0006,1.9977,1.987
1.0026,1.003,31.0004,0.999,1.0002,2.9995,2.0003
0.9999,1.9991,32.0017,4.0007,1.0006,3.0119,1.9999
1.0002,2.9984,28.9996,10.9997,0.9983,2.991,1.9999
0.9971,1.0023,30.9997,10.9999,2.0015,1.9994,0.9999
1.0028,1.997,29.9988,11.0016,0.9992,2.9976,2.0003
0.9992,1.9994,30.0019,11.0006,0.0,2.0003,3.0005
2.0006,2.001,31.0004,11.9975,0.0,3.0036,2.002
0.9995,2.0018,38.0008,3.0007,0.9997,2.9979,2.0001
1.0002,2.0006,29.9978,9.0013,0.9992,3.001,1.9982
0.998,1.9963,27.9996,8.9989,2.002,2.9964,1.9999
1.0018,1.0035,30.0019,3.0012,1.0002,2.002,2.0027
1.9989,0.9995,28.9977,11.9996,0.9987,1.9996,1.9965
1.9996,1.9987,31.0028,6.9985,0.0,2.0008,2.0003
0.9949,2.0025,52.0411,18.0137,2.0282,2.003,15.9988
1.9958,1.9977,42.9585,11.9922,0.9677,2.9926,4.9973
0.9995,1.0014,38.9988,13.0341,0.9985,2.0037,5.0004
1.0004,1.9989,38.0027,10.0043,1.9951,3.0053,5.0001
1.9996,1.0016,33.0107,8.9974,1.0018,1.9915,3.5443
0.9995,1.9977,34.9922,7.0033,2.0039,4.0109,3.9814
0.9999,2.0015,31.0011,4.9958,0.9933,1.9934,4.5462
1.0009,0.999,32.0041,14.9701,0.9997,2.9986,2.5311
1.9991,2.0003,34.992,2.9964,2.0072,1.9963,3.9907
1.0002,1.9999,35.9986,1.9999,0.9978,2.001,2.9972
2.0034,1.0026,35.0063,4.0011,0.9966,2.0025,2.0041
2.0051,1.9979,33.0014,5.9988,2.0056,2.9993,2.9974
1.0006,2.0018,32.0017,12.9933,1.0009,2.9984,2.0003
0.9992,0.9975,31.9908,7.0074,0.9992,3.0096,1.9994
1.9996,1.0009,33.0033,16.0322,0.9987,1.996,3.0034
0.9935,1.0066,31.0049,2.0001,0.9964,2.9972,2.9974
2.003,0.9992,29.9985,13.0124,1.0202,3.0117,2.0025
0.9971,1.9932,31.4388,13.9472,0.9775,2.9874,3.0
2.043,1.0021,31.9567,4.0388,1.0011,3.0046,2.5208
0.9968,1.9975,34.0052,6.0005,2.0077,1.9944,2.003
0.9749,1.0176,33.0019,9.9819,0.9971,2.9993,1.9996
1.9891,0.984,33.0353,14.9841,2.001,1.9991,2.9988
0.9983,0.9995,30.9954,4.9939,1.0366,3.0026,1.9999
0.9987,2.0006,31.0047,7.0057,1.9617,2.0022,1.9994
1.0035,0.9983,31.9667,14.9999,1.0371,2.9979,1.9987
1.0018,1.0014,30.0307,2.9976,1.004,3.0043,3.0029
0.9928,1.9984,30.9956,8.0435,0.9606,114.9964,1.9977
1.0028,1.0009,26.9651,15.995,1.9937,1.9982,2.0003
1.9996,2.0006,34.0397,2.9647,1.0033,20.0012,3.0029
0.999,2.0001,26.968,12.037,1.0052,2.9981,1.9989
0.9978,0.9995,26.9921,2.996,0.9947,3.0065,2.9998
1.003,1.0035,25.0106,9.0022,0.9961,3.001,1.9987
0.9995,0.9961,26.027,13.9666,1.0087,2.9972,2.0156
0.9987,0.9999,27.066,6.9952,1.9956,1.997,2.9871
1.9991,1.0006,26.9563,15.0182,0.9971,2.0001,1.9984
2.0001,1.9991,25.9967,2.0244,1.0028,2.9979,1.9996
2.0006,1.0004,27.0209,10.958,1.0018,9.001,1.9972
1.9982,1.9996,26.998,11.9953,0.9978,6.0,1.9999
2.001,2.0001,27.9994,7.0004,2.0025,12.0008,2.0194
2.001,1.0033,29.9988,4.004,0.9983,2.9984,1.9805
1.0052,1.9982,28.0006,8.0009,1.0347,2.0068,2.002
1.9963,0.999,29.0022,7.0026,0.9894,2.9948,2.0034
1.0045,0.9997,28.9946,2.0006,0.9723,1.9996,2.9991
0.9964,2.0008,27.0319,17.0054,0.9995,2.0003,2.9984
0.9983,2.0099,29.9957,4.9922,0.9985,4.0016,1.9999
1.9999,1.9891,28.9981,5.0344,2.0058,3.0022,2.0025
1.0064,2.0041,28.0101,13.9599,1.0014,2.9953,1.9965
2.0154,1.996,27.0321,6.0012,0.9949,2.0015,2.0494
0.9944,0.9983,26.962,11.9996,1.0059,4.0023,2.003
1.9882,3.0036,27.9996,2.9991,1.9972,3.0112,1.9546
0.9944,1.9984,27.0312,5.0082,1.0033,1.9853,2.0337
1.0083,1.0006,27.9694,1.9991,0.9995,2.9981,2.0018
1.9982,1.9994,26.2356,3.9923,1.0006,2.0003,2.0003
0.9997,2.0008,25.9719,7.0055,1.9984,1.9987,2.0008
1.0009,0.9987,25.039,2.0394,1.0016,2.0039,1.9972
1.9977,2.0008,27.0345,12.9571,1.0319,3.0029,3.0046
0.9959,2.0015,24.0016,3.0053,0.9999,3.0138,1.9941
1.0068,1.0011,23.9594,10.0384,1.003,2.9826,2.0037
2.0018,1.9994,24.0431,5.9655,1.961,2.9986,1.9567
2.0318,1.003,25.0342,13.9966,1.0357,1.9999,2.0018
0.9992,0.9985,23.9663,11.6663,0.9978,3.0243,2.0421
1.0009,1.9968,23.0,16.0351,1.1842,0.9818,2.9659
1.9627,0.998,23.0317,9.006,0.9902,2.9974,1.9958
0.9968,1.0018,25.9655,6.9983,1.0014,2.9974,1.9984
2.0072,2.007,25.0463,8.98,1.0023,1.9989,2.0509
1.9972,0.993,24.9913,10.9994,2.0535,2.0003,1.9879
2.0363,0.9975,24.9994,8.0352,0.9811,2.0003,1.9999
1.9991,2.0006,26.0086,11.972,0.9997,3.0003,1.9619
2.9643,2.0022,33.9594,10.0012,0.9654,1.9989,2.0418
1.045,0.9995,36.0034,15.0006,0.9964,3.0022,2.6071
1.9593,2.0013,36.0322,12.0418,1.0011,3.001,1.9605
2.032,1.9979,34.9996,6.9492,2.0034,1.9975,2.2004
0.9968,1.9996,33.9601,10.0243,1.0324,2.0027,1.8404
1.0023,2.0051,31.0066,8.0361,1.0064,1.9991,1.9612
2.9619,0.9954,33.0353,14.9999,0.9973,3.0017,3.0005
1.9994,1.0033,32.9623,10.0172,0.9601,2.0032,2.0447
2.0015,2.0006,32.0015,12.0082,1.0006,2.9948,2.9576
2.9991,0.9971,34.0319,6.0344,0.9987,3.0,2.0015
1.9984,1.0018,31.9679,15.9633,2.0049,1.9996,1.7924
3.001,1.9996,32.9976,8.9962,1.0417,1.9989,2.2478
2.001,1.0009,31.002,9.9978,0.9937,3.0022,2.007
3.001,1.0002,32.0089,13.0396,0.9983,1.9982,1.951
2.9976,1.9991,31.9848,7.9632,1.0002,4.0033,2.0356
2.0001,1.9999,37.0049,5.9979,0.9997,2.9984,2.0003
2.0018,1.0004,33.9937,0.9992,0.9654,3.0046,1.9686
2.9984,1.9994,36.0074,9.007,1.0009,1.9941,2.3358
2.003,1.9996,36.6006,4.055,2.0337,3.0017,1.6959
1.997,1.9991,33.9992,1.9984,1.0011,3.0046,1.9667
2.9998,1.0011,37.0188,4.9953,0.9992,3.9959,2.0208
2.001,2.0006,37.0047,14.0429,0.9646,3.0003,1.7247
1.9987,1.9979,36.998,14.0014,1.0026,2.9993,0.9985
3.0012,2.0008,36.0024,12.9635,0.9952,182.5013,2.0437
0.9975,0.9992,33.9987,12.9924,2.0401,4.4012,1.9624
2.0053,1.0011,35.038,12.006,1.9979,2.9869,2.0168
2.9976,2.002,35.9614,4.0004,0.9997,6.0015,1.9865
2.0182,0.9966,35.0032,9.0148,0.9658,1.9951,2.038
1.9898,0.9983,36.3715,10.006,2.0359,3.0024,2.2449
1.991,0.9999,35.9957,3.0005,0.9599,4.0002,1.7467
3.0017,2.0006,36.0048,14.0324,1.0002,3.0,0.9964
2.0051,1.0009,37.9939,8.9719,1.0016,4.0019,2.0063
1.0009,1.0006,39.0024,18.9955,0.9923,2.0027,3.0434
1.0002,1.0011,34.9972,42.5239,2.0447,0.9925,1.9636
0.9999,0.9956,35.0072,23.5357,0.9954,1.9979,2.0308
2.001,1.0035,35.0082,40.9896,1.9674,1.0004,2.0037
2.0027,0.9995,34.0426,15.0001,1.0359,3.0351,0.9983
2.9993,2.002,33.509,26.1533,0.998,1.9655,2.9626
1.0064,0.998,33.0286,8.9166,0.9632,1.9991,3.036
1.9975,0.9995,35.0053,17.0257,1.0002,2.0015,3.9601
1.9963,1.0011,33.9973,5.0013,2.0046,1.9991,3.0005
1.9984,1.0011,34.996,2.001,0.9911,1.0078,2.9988
0.9973,0.9995,33.0024,20.0024,2.0459,2.0311,1.9984
0.9999,1.0014,35.9972,7.9958,1.9906,0.9642,3.0015
2.0025,2.0037,33.0586,14.5264,0.9656,2.0351,3.0026
1.9984,2.0008,36.0081,6.9966,2.0001,1.9624,3.0496
1.0023,0.9935,32.572,17.513,1.9996,2.0063,1.9884
1.9987,1.0011,31.9548,3.0019,0.9987,1.9937,1.9605
0.9995,0.9987,32.9998,13.9976,1.0006,2.0022,2.0051
0.9987,1.0023,34.0004,14.0021,1.0087,0.998,1.9991
1.0011,0.9978,33.0005,4.0016,0.9902,1.9989,2.0316
2.0063,0.999,31.0156,9.0005,0.9999,2.002,2.0001
0.993,0.9978,30.9901,10.9973,2.0013,1.0006,1.9643
2.0089,1.0033,29.6071,17.5242,1.0035,1.9972,2.0437
0.999,0.9983,31.0323,5.0011,2.0008,2.002,1.9538
1.0004,0.9987,31.9996,7.9978,2.0068,0.998,1.9994
0.9952,1.0002,29.4538,12.5208,0.989,2.0001,2.008
2.001,1.0002,28.5656,3.9999,1.0023,2.0001,1.9975
0.998,1.0014,28.0473,7.9992,1.9989,0.9997,2.0411
1.0004,0.9975,25.995,16.0,0.9983,2.0001,2.9614
1.0073,1.5821,25.9566,3.0003,1.0011,0.9999,1.9987
2.0034,0.9463,27.0381,13.0026,0.9999,2.0001,2.0053
0.999,1.0026,28.0023,2.9957,0.998,2.0008,1.9965
0.9964,1.9963,26.2747,7.9999,1.0011,2.0008,1.9922
0.999,1.0021,22.5294,16.0017,1.9994,1.0045,2.0063
1.0011,0.999,26.0048,7.9985,1.0009,1.9982,2.0342
1.9989,1.0021,25.0006,19.0427,1.0011,2.0361,1.9634
1.0047,0.998,24.9958,1.96,0.999,1.0004,2.0344
1.9968,1.0016,24.0192,12.9981,0.9983,2.0056,2.0003
0.9992,1.0006,23.0052,10.9999,0.9995,1.9567,2.0058
0.9997,1.0004,23.0315,6.0,2.0013,1.0371,1.955
1.0004,1.0009,24.9639,3.9999,1.0002,2.0118,2.0421
2.0008,0.9995,23.9985,9.0013,0.9999,1.9853,2.0161
0.999,0.998,25.0351,7.0026,0.9985,1.9996,1.9794
1.0002,1.0107,23.9878,1.9968,2.0041,0.9649,2.0082
0.9999,0.9913,24.9777,15.5373,0.9964,2.0361,1.9941
0.999,0.9985,24.0369,4.9882,1.0068,1.9991,1.9639
2.0008,0.9995,25.0514,4.0014,0.9923,0.9968,3.0184
1.0002,0.9968,26.9716,12.9962,2.0053,1.9686,1.9872
0.9999,1.003,25.5642,5.0023,2.0094,1.0345,1.9994
1.5323,0.9983,24.5028,10.515,1.0347,2.0056,1.9991
0.9089,0.9985,24.9925,2.9995,0.9537,0.9623,1.9984
1.9968,1.0028,25.0378,4.0007,1.0035,1.9977,2.0015
2.0044,0.9999,24.9681,1.9996,1.0009,2.0332,1.9999
1.0023,0.9999,25.0363,4.0007,1.0002,1.9653,2.0003
1.0016,1.0021,26.0346,5.9993,1.0049,2.0003,2.9938
1.0355,0.9987,27.0002,2.0001,0.9978,2.0378,2.526
1.9548,0.0,26.4707,13.0002,1.9655,0.9615,4.0071
1.0071,0.9983,25.5201,3.0026,0.9999,2.0368,3.0372
1.9999,0.9985,26.0344,11.9982,0.9992,0.9663,2.959
1.0388,1.0002,28.003,6.0024,0.9992,1.0335,3.0415
1.0071,1.5361,26.4912,14.5252,2.0399,2.0068,2.9957
1.9507,0.9916,27.5266,9.9974,0.9868,0.9933,2.9991
0.9973,0.9997,26.9995,14.5218,1.0102,0.9658,1.9629
0.9992,2.0013,26.9942,8.9986,0.9987,0.9978,2.0361
0.9997,1.9996,26.0022,8.0025,0.9618,2.003,2.0037
1.9996,1.0016,25.0318,6.9983,1.9951,1.0381,1.9968
0.9999,2.0001,26.9709,10.9999,0.9999,1.9627,1.9999
0.999,1.0011,25.9953,8.0028,1.0352,1.0345,2.5702
1.0011,2.9976,27.0386,10.9975,0.9742,1.9996,2.9981
0.9999,1.0004,26.0477,10.0,1.9948,1.0002,1.9987
1.9994,1.9982,25.9697,14.9972,1.0052,1.9653,1.9991
0.9999,2.0018,25.3992,12.0001,0.9987,0.998,2.0099
1.0009,2.0025,25.6093,6.9995,0.9997,1.507,2.9964
1.5249,1.9968,24.9951,10.0007,1.0033,2.0382,1.9929
1.9953,1.0049,27.0376,8.0218,1.0018,0.9558,3.0107
0.9997,1.9956,25.9979,14.9772,0.998,1.9979,0.9935
2.0008,1.0021,25.9709,9.0032,1.9975,2.0018,1.9991
0.9995,0.9992,27.0379,12.9974,0.9997,1.003,2.0001
0.9999,0.9995,26.9613,4.9999,0.9956,2.0397,0.9999
0.9999,1.0002,27.0319,14.5421,1.0045,0.9561,2.0006
2.002,0.9997,27.0317,9.0404,0.9995,2.0413,1.9996
1.0018,2.0006,27.0011,8.9612,1.0009,0.9971,1.9996
0.9966,0.9971,25.0056,13.6003,0.9997,2.0273,2.0003
1.9996,2.0006,28.3372,6.0012,0.999,1.9376,2.9607
1.0002,2.0056,29.9609,5.0004,0.9999,2.0339,2.0115
2.0025,0.9964,29.9971,1.9996,1.0002,0.9663,1.9879
0.9987,2.0022,30.0021,7.998,2.0006,2.0354,2.0134
0.9983,0.9966,32.0034,3.9999,0.9999,1.0006,1.9968
2.0001,0.9985,30.9944,1.0011,0.9997,1.9989,1.9982
1.0009,1.0006,30.0093,5.0004,1.0016,1.0004,1.9984
0.9995,1.0023,28.6067,15.0125,0.9983,2.0022,3.0017
0.9997,1.0014,30.0004,12.9926,1.1928,0.9973,1.9994
1.9996,1.9968,29.0017,12.3866,1.986,2.0003,0.9999
1.0006,1.013,28.4457,13.0002,2.0082,0.9909,2.0328
1.0045,0.9897,33.6361,11.5762,0.9987,1.9724,1.9987
0.9954,0.9985,28.9981,5.002,0.999,2.0063,2.0039
0.9999,0.9999,28.9621,8.9991,1.0047,1.9896,2.0046
2.0006,0.9999,38.0013,12.0335,0.999,1.0011,1.9941
0.999,1.0076,37.0371,3.0186,1.0006,3.0429,2.0056
1.0006,1.9939,36.5379,14.9992,1.9948,0.9656,2.5275
1.0006,1.997,38.0242,8.0423,1.0004,1.9932,1.9853
5.0032,2.9993,44.9951,15.9988,0.9654,1.0011,2.0008
1.9975,2.0077,122.2374,10.0055,1.0002,1.9984,2.0008
2.9984,1.9898,72.0015,15.0008,1.9963,0.998,0.9997
3.0019,0.9992,80.9987,9.9924,1.0026,2.0339,1.9982
1.9991,1.0011,46.998,7.9997,1.0052,0.9685,1.9646
1.9975,1.0002,43.0019,9.043,1.0016,2.5291,3.0568
