heap,bptree,hash,sequential,isam,brin,rtree
0.022242069244384766,0.00428009033203125,0.22684526443481445,0.0018892288208007812,0.0028171539306640625,0.0011970996856689453,0.005342006683349609
0.022357940673828125,0.004216909408569336,0.21967792510986328,0.0009729862213134766,0.00010800361633300781,0.0002658367156982422,0.0023190975189208984
0.022614002227783203,0.00424504280090332,0.22080779075622559,0.0004591941833496094,0.002638101577758789,0.00021791458129882812,0.001895904541015625
0.022250890731811523,0.004335165023803711,0.22600698471069336,0.0002219676971435547,0.0016281604766845703,0.00019407272338867188,0.003801107406616211
0.022382736206054688,0.004326820373535156,0.21976709365844727,0.00021195411682128906,0.0004298686981201172,0.00023603439331054688,0.0014803409576416016
0.02483987808227539,0.004224061965942383,0.22616314888000488,0.00020194053649902344,0.0004258155822753906,0.00020503997802734375,0.0033791065216064453
0.02242302894592285,0.004281759262084961,0.21582698822021484,0.0002110004425048828,0.0021543502807617188,0.00019621849060058594,0.002833843231201172
0.02223801612854004,0.004236936569213867,0.22751426696777344,0.0002200603485107422,0.00010228157043457031,0.00019502639770507812,0.0017709732055664062
0.022912025451660156,0.0041081905364990234,0.2123100757598877,0.00019216537475585938,9.489059448242188e-05,0.00019812583923339844,0.0024940967559814453
0.022589921951293945,0.004332065582275391,0.21958208084106445,0.0010979175567626953,9.083747863769531e-05,0.0002079010009765625,0.0029058456420898438
0.02311396598815918,0.0041790008544921875,0.21364808082580566,0.00021028518676757812,0.0002071857452392578,0.00020194053649902344,0.0026140213012695312
0.022455930709838867,0.004251003265380859,0.21745610237121582,0.00021505355834960938,0.001168966293334961,0.00020503997802734375,0.0017709732055664062
0.02214193344116211,0.004302024841308594,0.20993280410766602,0.0002231597900390625,0.00012493133544921875,0.00021982192993164062,0.0032410621643066406
0.02267909049987793,0.004205226898193359,0.2166593074798584,0.0003008842468261719,0.00014090538024902344,0.00020122528076171875,0.0026121139526367188
0.022549867630004883,0.0042231082916259766,0.21164798736572266,0.0006461143493652344,9.083747863769531e-05,0.00020003318786621094,0.002942323684692383
0.022064924240112305,0.004077911376953125,0.21921420097351074,0.0005099773406982422,8.702278137207031e-05,0.00020885467529296875,0.0035889148712158203
0.022562026977539062,0.004200935363769531,0.21666789054870605,0.00021886825561523438,0.0001010894775390625,0.0002551078796386719,0.002807140350341797
0.022175073623657227,0.004152059555053711,0.22826504707336426,0.0020599365234375,0.00010085105895996094,0.0005300045013427734,0.003259897232055664
0.021969079971313477,0.004175901412963867,0.21979713439941406,0.0001919269561767578,8.392333984375e-05,0.0002040863037109375,0.00213623046875
0.022062063217163086,0.004137992858886719,0.221235990524292,0.0007309913635253906,8.511543273925781e-05,0.0002770423889160156,0.003641843795776367
