heap,bptree,hash,sequential,isam,brin,rtree
10.9642,42.0003,20.0005,65.9993,22.9816,35.0449,59.9601
12.9659,33.2549,26.999,52.3882,21.9979,43.9994,40.0343
15.0058,33.0005,20.0009,57.3671,21.8484,44.9634,33.0012
13.9651,40.9999,20.9999,29.7897,22.6469,32.9962,33.0064
11.0002,32.9998,28.0032,46.968,22.2833,45.996,32.9974
13.9623,33.0081,29.9976,36.3035,22.583,43.0427,34.9605
13.9997,36.0332,27.0038,38.1129,31.6083,30.9639,34.0433
13.9632,33.0219,20.0,43.0052,22.5387,30.9937,32.9955
14.0381,32.9773,21.0018,55.9967,21.0025,30.9992,33.0014
13.0377,34.9998,27.9989,45.0032,30.7646,31.9986,33.0362
16.0024,33.0424,20.9947,39.9995,22.4016,32.0032,34.9653
12.9981,44.9581,23.0005,50.0324,45.9619,30.8897,38.0039
12.9993,33.0,24.9999,43.9665,39.9992,30.52,34.0316
13.9961,41.0006,22.0027,35.9998,22.0423,42.0022,119.9632
12.9726,33.0436,29.9969,42.0024,20.997,41.0433,46.0424
12.995,32.9635,21.0001,54.0004,20.9599,37.9958,33.0002
12.0363,34.0009,29.0005,32.9938,28.9998,28.0004,33.8089
13.1888,35.9972,21.9998,45.1477,21.0011,37.9612,33.0021
13.0441,33.9973,20.9997,46.001,26.998,27.0414,46.9592
12.9755,49.0022,30.0016,33.9589,26.0012,28.1658,33.0365
12.0003,38.0337,29.9985,63.9997,21.9991,27.9112,33.0071
12.9969,42.9642,29.001,40.0004,21.9996,27.2064,34.2152
12.0382,41.9996,24.0009,40.0414,31.002,27.2307,33.3059
11.9598,41.9996,30.0429,32.9986,24.9984,34.9641,31.9998
12.9657,37.0007,29.9559,56.9649,35.0029,27.4651,31.0643
11.0364,43.0012,29.9993,44.0011,29.999,26.9945,31.0137
11.9989,31.9984,23.0024,31.9939,38.0003,36.042,30.8714
11.9617,38.0001,30.0243,38.0418,29.9995,26.9637,31.3075
12.0387,32.0883,21.9731,33.9611,29.0003,35.995,30.6036
10.9642,30.9567,24.0006,48.0378,30.0381,29.0055,32.0001
11.9619,35.0399,23.0002,37.0038,29.8843,35.9991,45.0001
11.9843,31.0004,30.0045,48.9964,26.9961,44.9953,32.001
11.9624,31.9631,31.9967,46.0007,41.0008,26.9995,30.9989
11.9967,33.9966,29.9983,37.9636,22.9578,35.0003,32.0008
10.9918,30.9994,23.0002,47.9999,22.9986,27.0381,108.9997
11.0319,39.0029,30.9997,40.0388,30.0014,36.0038,30.9999
11.0133,36.9978,30.0002,37.961,23.037,25.9588,29.0015
11.9569,37.4475,23.001,46.9999,31.0097,27.9989,30.0028
14.0359,67.9917,18.9948,58.9974,23.9997,32.0327,22.9993
10.9942,52.0012,24.0111,40.0441,34.0228,42.9616,33.0002
15.0123,51.3873,24.9898,42.9614,24.0028,32.3288,39.0053
14.0002,55.0005,39.0499,60.993,24.9915,30.9982,41.9943
15.0361,43.0069,26.0017,37.0381,25.0006,30.3779,34.9987
11.9672,49.9938,36.9985,41.5313,24.9984,32.0032,37.0042
11.9615,53.9949,62.9995,54.0051,26.0069,31.0388,32.9995
11.0397,44.0001,54.0004,61.0456,36.0007,40.6227,116.0405
11.9669,40.0,15.0015,41.0342,25.9929,39.3853,35.9995
11.9667,53.0002,34.0023,62.0029,25.9998,38.9979,35.0029
11.003,43.0048,36.9995,53.9939,30.0021,37.9989,34.0309
12.9633,41.0001,25.9957,49.0074,33.9875,28.7066,35.1338
10.9935,48.9993,24.9999,65.9616,25.9988,44.0381,49.0003
11.9655,40.0,34.0006,53.0355,26.001,40.0395,34.8852
11.9691,39.0053,28.0066,60.962,30.0009,42.0301,34.3022
18.9955,50.9963,25.9929,31.0044,30.0364,33.0009,33.0365
15.9671,41.0397,35.0008,51.0371,25.9635,38.9652,33.4971
15.9974,38.9595,36.0379,39.964,28.0061,38.9938,36.0448
18.9986,42.0008,36.9623,46.03,35.0327,28.9557,32.886
16.9973,38.9988,26.0015,48.9957,24.967,29.0017,33.0358
16.0391,38.0018,29.9985,65.0411,25.9995,30.9975,34.9662
16.8476,40.0045,38.0049,50.9946,34.0042,32.0008,35.9983
16.9592,37.9937,26.0,43.0126,26.0067,33.0343,35.0106
15.0001,43.0002,25.9998,53.0355,54.9946,30.967,35.0363
15.0027,34.0002,27.9961,41.0631,46.9961,30.9989,34.9605
14.9808,44.7867,26.0017,36.0396,27.0064,40.9698,131.0024
14.9989,33.0002,38.0018,40.9963,29.9957,45.0037,52.0341
14.998,32.2335,25.9995,48.5187,27.003,40.9958,112.967
14.0028,32.2928,43.005,30.9608,46.001,31.9986,55.9976
