heap,bptree,hash,sequential,isam,brin,rtree
4.059709787368774,24.89467716217041,5.017645835876465,157.61296606063843,8.768901824951172,10.735411882400513,100.5879602432251
4.091620922088623,24.55202317237854,5.012603998184204,194.18797898292542,0.7844290733337402,11.095975875854492,111.500568151474
4.125555992126465,23.981117248535156,4.957393169403076,127.63544273376465,4.6147119998931885,11.400038957595825,100.15821123123169
4.274950742721558,23.815655946731567,4.977880001068115,129.02506804466248,4.69440484046936,12.035567045211792,102.10158324241638
4.3485190868377686,24.475921154022217,5.158044815063477,125.38724088668823,4.426424026489258,11.664682865142822,102.59923696517944
4.190339088439941,23.525609016418457,4.814620733261108,123.27714204788208,4.9037089347839355,11.884119033813477,100.76359868049622
4.394324064254761,23.277960062026978,4.6373491287231445,130.1952509880066,4.712248802185059,11.72320008277893,101.73442006111145
4.3325676918029785,24.641886949539185,4.836408853530884,129.11504888534546,4.736711025238037,11.237167119979858,102.01562905311584
4.4945080280303955,24.93640398979187,4.89336085319519,127.91463923454285,4.583588123321533,11.51387095451355,100.83678197860718
4.210036993026733,23.566547870635986,5.026079177856445,125.01964688301086,5.1942830085754395,11.00373911857605,99.6811990737915
